b_type,b_id,pga,gm,status,max_idr,T1,max_acc_x,max_acc_z,max_bs_x,max_bs_z,total_weight,n_floors,floor_h,max_resid_x,max_resid_z,has_abs_accel,has_energy,has_residual,energy_ke_final,energy_win_final
C1M,2Q6L85NUTV,0.9,0006_0206Meinong_CHY053_E,Success,0.020210711165351534,0.3575759516092996,3045.725251935582,2921.585294636598,57214.34765625,53227.67578125,42444.39171546942,4,332.0631453694731,0.9903008091676925,1.8376221979936609,True,True,True,1.399095892906189,-2316986.25
C1M,2Q6L85NUTV,0.9,0007_0206Meinong_CHY067_E,Success,0.012378950600591262,0.3575342621757974,1903.3013716812245,1775.2379096068858,40808.81640625,41827.21484375,42444.39171546942,4,332.0631453694731,0.23834713747648437,0.03976190576057754,True,True,True,6.479487419128418,-816436.9375
C1M,2Q6L85NUTV,0.9,0008_CHICHI_CHY046-E,Success,0.028443884289466516,0.3575342621757974,2741.2280745354533,3319.404625206841,45850.77734375,66426.4765625,42444.39171546942,4,332.0631453694731,1.032947314683807,1.107758242689011,True,True,True,394.8227233886719,-4475942.5
C1M,2Q6L85NUTV,0.9,0009_CHICHI_TCU029-E,Success,0.023447850600044097,0.3575759516092996,3669.2246733208144,2650.244749238584,53044.69140625,49355.89453125,42444.39171546942,4,332.0631453694731,1.451403811626642,5.163799838935162,True,True,True,0.4097875952720642,-3439930.0
C1M,2Q6L85NUTV,1.0,0001_CHICHI_TCU049_E,Success,0.019881222438490137,0.3574732250735767,3181.6561762130286,3112.209240022023,55578.13671875,57094.72265625,42444.39171546942,4,332.0631453694731,0.8939654633926328,0.7510901435250155,True,True,True,34.24053192138672,-3025735.0
C1M,2Q6L85NUTV,1.0,0002_CHICHI_TCU051_E,Success,0.030438890733383073,0.3574732250735767,2816.213636690842,4157.688041351776,49333.7265625,61730.30078125,42444.39171546942,4,332.0631453694731,3.6005746266060927,3.889353241739927,True,True,True,286.04974365234375,-6279735.5
C1M,2Q6L85NUTV,1.0,0003_0331Hualian_TCU095_E,Success,0.023712334280530607,0.3574732250735767,2655.212294328879,2481.835495553044,52396.53515625,59112.76171875,42444.39171546942,4,332.0631453694731,2.416929946211473,2.6766743584828103,True,True,True,310.2734680175781,-2497095.25
C1M,2Q6L85NUTV,1.0,0004_0206Meinong_CHY096_E,Success,0.02462957181948424,0.3573255913964532,2258.6889375264795,3257.3635290773823,39354.7890625,63533.7734375,42444.39171546942,4,332.0631453694731,1.7911070790664347,0.8103585503602857,True,True,True,0.7764348983764648,-2826098.5
C1M,2Q6L85NUTV,1.0,0005_0206Meinong_CHY056_E,Success,0.03200384172730031,0.35734015544438674,3472.140343518403,2650.9457758122617,64540.63671875,46544.9921875,42444.39171546942,4,332.0631453694731,4.754827671020665,2.0929703632609873,True,True,True,23.403226852416992,-1790547.75
C1M,2Q6L85NUTV,1.0,0006_0206Meinong_CHY053_E,Success,0.02250691297814288,0.3572182460885312,3443.461799622833,3117.431894787842,54067.98828125,57437.68359375,42444.39171546942,4,332.0631453694731,0.7489543500340203,2.4878930011250904,True,True,True,1.9863194227218628,-2627369.5
C1M,2Q6L85NUTV,1.0,0007_0206Meinong_CHY067_E,Success,0.01564917174971365,0.3575759516092996,2062.250594107323,1971.1731647433928,44924.4921875,45115.00390625,42444.39171546942,4,332.0631453694731,0.4873639300738034,0.26020846967150674,True,True,True,153.83375549316406,-1224928.125
C1M,2Q6L85NUTV,1.0,0008_CHICHI_CHY046-E,Success,0.03043309547613385,0.3575759516092996,3012.6101562305353,3598.738574572391,47494.26171875,67221.8515625,42444.39171546942,4,332.0631453694731,1.4581114666218158,0.571852369712944,True,True,True,436.0162048339844,-5459221.0
C1M,2Q6L85NUTV,1.0,0009_CHICHI_TCU029-E,Success,0.024674424602293906,0.3572182460885312,3893.966532582986,2786.6048413968447,53801.30078125,54730.65234375,42444.39171546942,4,332.0631453694731,1.9230764473561275,6.0725909527269595,True,True,True,6.913115978240967,-3999880.25
C1M,2Q6L85NUTV,1.1,0001_CHICHI_TCU049_E,Success,0.021273600720964913,0.3574678303052659,2956.117257934978,3198.969032206324,53456.4921875,61570.3359375,42444.39171546942,4,332.0631453694731,1.3899638829751217,1.1144136180889377,True,True,True,73.87037658691406,-3682089.25
C1M,2Q6L85NUTV,1.1,0002_CHICHI_TCU051_E,Success,0.03351749384298187,0.3574678303052659,3073.4977768657127,4344.5860059878305,56258.3984375,63319.8671875,42444.39171546942,4,332.0631453694731,2.8823709603892667,5.306166543835435,True,True,True,597.6542358398438,-8182138.5
C1M,2Q6L85NUTV,1.1,0003_0331Hualian_TCU095_E,Success,0.0287323677412127,0.3574678303052659,2420.057806409726,2770.9363974233283,42435.98828125,63286.14453125,42444.39171546942,4,332.0631453694731,1.6549809521087469,3.683532362376568,True,True,True,767.4548950195312,-2757028.25
