b_type,b_id,pga,gm,status,max_idr,T1,max_acc_x,max_acc_z,max_bs_x,max_bs_z,total_weight,n_floors,floor_h,max_resid_x,max_resid_z,has_abs_accel,has_energy,has_residual,energy_ke_final,energy_win_final
C1H,2X5JQ679DG,0.8,0003_0331Hualian_TCU095_E,Success,0.015766931797713345,0.6198814831710009,1875.4189063306405,1595.1351465370687,226790.546875,308833.75,377462.31102117646,8,333.9509803921569,0.7649487097043061,1.7703141365420718,True,True,True,25607.8671875,-23037690.0
C1H,2X5JQ679DG,0.8,0005_0206Meinong_CHY056_E,Success,0.04102666343606955,0.6198150726209779,1959.573982082018,2276.807265228211,260097.65625,270605.34375,377462.31102117646,8,333.9509803921569,0.6430545462373264,1.9835951628561908,True,True,True,698.0394287109375,-42499324.0
C1H,2X5JQ679DG,0.8,0007_0206Meinong_CHY067_E,Success,0.017953970760853553,0.6197209869745549,1755.3730489977431,1335.9528729924807,314436.875,232225.46875,377462.31102117646,8,333.9509803921569,2.533462941671558,1.2659220704658694,True,True,True,165.79891967773438,-19806288.0
C1H,2X5JQ679DG,0.8,0008_CHICHI_CHY046-E,Success,0.02466857045814248,0.6197209869745549,2242.3858661291824,2516.204513217853,275479.59375,349810.65625,377462.31102117646,8,333.9509803921569,0.20284277640911103,0.6734978367550174,True,True,True,25961.60546875,-52474564.0
C1H,2X5JQ679DG,0.8,0009_CHICHI_TCU029-E,Success,0.01482587160510005,0.619804380775583,1988.1952490449053,2075.366595112085,261270.625,283786.75,377462.31102117646,8,333.9509803921569,0.06596944142518976,0.19118581667415724,True,True,True,4146.9677734375,-36358780.0
C1H,2X5JQ679DG,0.9,0001_CHICHI_TCU049_E,Success,0.01755641705327946,0.6198053803169956,1493.591414482317,2304.738100482001,242250.6875,322628.875,377462.31102117646,8,333.9509803921569,1.5200485245160995,2.035490322442738,True,True,True,13415.30078125,-34126044.0
C1H,2X5JQ679DG,0.9,0002_CHICHI_TCU051_E,Success,0.02542339217201443,0.6198053803169956,2513.523122912086,2424.1611029897763,310080.40625,305305.0625,377462.31102117646,8,333.9509803921569,2.672988858032652,4.241880557658714,True,True,True,4289.54296875,-85896432.0
C1H,2X5JQ679DG,0.9,0003_0331Hualian_TCU095_E,Success,0.018636369879819144,0.6198053803169956,2169.991011522944,1714.740418707929,255819.875,308567.96875,377462.31102117646,8,333.9509803921569,0.8806029517816227,2.2301304356179137,True,True,True,42205.0546875,-30705950.0
C1H,2X5JQ679DG,0.9,0005_0206Meinong_CHY056_E,Success,0.04420059692584775,0.6196190105347572,2105.8522393469098,2461.138324392128,280185.3125,300230.9375,377462.31102117646,8,333.9509803921569,1.2763695768440504,1.818869153430387,True,True,True,810.186767578125,-49387328.0
C1H,2X5JQ679DG,0.9,0007_0206Meinong_CHY067_E,Success,0.02611392061194936,0.619804380775583,1857.2870721850638,1490.019974464018,322866.1875,239224.984375,377462.31102117646,8,333.9509803921569,3.5721768280922763,1.9732133255399216,True,True,True,60.829647064208984,-26333390.0
