b_type,b_id,pga,gm,status,max_idr,T1,max_acc_x,max_acc_z,max_bs_x,max_bs_z,total_weight,n_floors,floor_h,max_resid_x,max_resid_z,has_abs_accel,has_energy,has_residual,energy_ke_final,energy_win_final
C1L,2P5KB5N3WT,0.7,0001_CHICHI_TCU049_E,Success,0.006786864818621107,0.15933155377052985,1663.8207530176455,1512.2459838296343,23062.666015625,24330.23046875,15494.976,1,306.0,0.025715562808950713,0.01549140665807649,True,True,True,4.10122537612915,-122194.484375
C1L,2P5KB5N3WT,0.7,0002_CHICHI_TCU051_E,Success,0.01512374240052083,0.15933155377052985,2271.8886682747684,2742.80535972671,34278.67578125,38599.6328125,15494.976,1,306.0,0.3467966976260085,0.013519449200029576,True,True,True,1.027459979057312,-904143.5
C1L,2P5KB5N3WT,0.7,0003_0331Hualian_TCU095_E,Success,0.005781405548338238,0.15933155377052985,1206.1039325236195,1043.3868029786242,18927.626953125,22414.73828125,15494.976,1,306.0,0.0071444693780324964,0.01417595718597029,True,True,True,0.9993548393249512,-28012.013671875
C1L,2P5KB5N3WT,0.7,0004_0206Meinong_CHY096_E,Success,0.0066681711203294865,0.15930862190067813,1302.7526637781696,1464.60672195055,21677.6328125,22451.291015625,15494.976,1,306.0,0.0030217975480368595,0.0013578896322846987,True,True,True,0.0017835100879892707,-62168.49609375
C1L,2P5KB5N3WT,0.7,0005_0206Meinong_CHY056_E,Success,0.005317624397829712,0.15930862190067813,1126.0760072178853,1274.3597225017456,18423.640625,19135.41015625,15494.976,1,306.0,0.0012001899184758927,0.008920343541511219,True,True,True,0.10965009033679962,15289.52734375
C1L,2P5KB5N3WT,0.7,0006_0206Meinong_CHY053_E,Success,0.0064248651434338005,0.15930862190067813,1268.228629619078,1072.1255362803179,21871.3671875,17688.7734375,15494.976,1,306.0,0.003065048996221976,0.0011600113334987903,True,True,True,0.005411207675933838,-21686.322265625
C1L,2P5KB5N3WT,0.7,0007_0206Meinong_CHY067_E,Success,0.006195342793460175,0.15930862190067813,1497.9379323012865,878.4710739164758,22819.091796875,14573.8876953125,15494.976,1,306.0,0.013725068252927975,0.008567889721628296,True,True,True,0.41985172033309937,-99412.53125
C1L,2P5KB5N3WT,0.7,0008_CHICHI_CHY046-E,Success,0.010015406242427268,0.15930862190067813,1960.632131275713,1841.4282943506398,30323.123046875,28754.671875,15494.976,1,306.0,0.037781635465088594,0.059388709336183364,True,True,True,0.5524059534072876,-499506.15625
C1L,2P5KB5N3WT,0.7,0009_CHICHI_TCU029-E,Success,0.010946042133997202,0.15930862190067813,2070.4681760133153,2092.0775105878542,27734.08984375,27374.326171875,15494.976,1,306.0,0.07469148695503873,0.0731365941535998,True,True,True,0.019988398998975754,-199040.859375
C1L,2P5KB5N3WT,0.8,0001_CHICHI_TCU049_E,Success,0.007817835965220826,0.15931712687235894,1850.8435222990465,1743.5035170208957,25577.525390625,26967.744140625,15494.976,1,306.0,0.02028105049547419,0.00638520914584081,True,True,True,0.4700275957584381,-203218.234375
C1L,2P5KB5N3WT,0.8,0002_CHICHI_TCU051_E,Success,0.016605545578443747,0.15931712687235894,2282.298900280681,2948.8170649166887,34990.05859375,39431.984375,15494.976,1,306.0,0.4697187438215254,0.16372014184298597,True,True,True,0.06831870973110199,-1198214.5
C1L,2P5KB5N3WT,0.8,0003_0331Hualian_TCU095_E,Success,0.007315200024933949,0.15931712687235894,1281.2663803801531,1305.301376394265,22250.994140625,26256.66796875,15494.976,1,306.0,0.016987324401254698,0.022333755643342876,True,True,True,3.121397018432617,-73564.03125
C1L,2P5KB5N3WT,0.8,0004_0206Meinong_CHY096_E,Success,0.009604713025881534,0.15931448537763204,2085.3202564135295,1863.669296826951,30761.63671875,26763.521484375,15494.976,1,306.0,0.06139802265574376,0.028740475013174054,True,True,True,0.00281350570730865,-169185.375
C1L,2P5KB5N3WT,0.8,0005_0206Meinong_CHY056_E,Success,0.0065041698742572766,0.15931448537763204,1243.6846170029266,1348.6172259955881,20599.83984375,21738.27734375,15494.976,1,306.0,0.00048687248472617685,0.014121032733189494,True,True,True,0.2743975520133972,21209.208984375
C1L,2P5KB5N3WT,0.8,0006_0206Meinong_CHY053_E,Success,0.007833615402207955,0.15931448537763204,1535.8454002435126,1241.3491583839914,26898.5546875,22525.044921875,15494.976,1,306.0,0.0002631277588094999,0.002940325864473076,True,True,True,0.003355866065248847,-43209.1171875
C1L,2P5KB5N3WT,0.8,0007_0206Meinong_CHY067_E,Success,0.007930659159566708,0.15931448537763204,1832.212659732423,877.4578612500619,26851.404296875,15118.85546875,15494.976,1,306.0,0.0008082909330042189,0.008670310925134112,True,True,True,0.6842628121376038,-117571.8125
C1L,2P5KB5N3WT,0.8,0008_CHICHI_CHY046-E,Success,0.015443179770444576,0.15931448537763204,2072.831706052017,2406.7738606190037,34020.15625,36607.3203125,15494.976,1,306.0,0.05235951314178131,0.17984317560509822,True,True,True,2.1513326168060303,-1114826.75
C1L,2P5KB5N3WT,0.8,0009_CHICHI_TCU029-E,Success,0.009159955584348555,0.15931448537763204,1992.713143812409,2152.713181274469,27015.705078125,25640.2265625,15494.976,1,306.0,0.018673128540259702,0.05631735143215035,True,True,True,0.10166706889867783,-256555.09375
